Path,Hostname,Platform,Benchmark,Language,Transform,Estimator,YieldInterval,TimePerElapsed,RunningTime,NumYields,AvgLatency,VarLatency
perf/lazy-wrapper-dart_dart2js-DeltaBlue.html,alfred,chrome,DeltaBlue,dart_dart2js,lazy,reservoir,100,NaN,2297,38,60.45,647.52
perf/original-wrapper-dart_dart2js-DeltaBlue.html,alfred,chrome,DeltaBlue,dart_dart2js,original,countdown,NaN,NaN,2114,0,Infinity,0
perf/lazy-direct-dart_dart2js-DeltaBlue.html,alfred,firefox,DeltaBlue,dart_dart2js,lazy,reservoir,100,NaN,2268,22,103.09,2541.37
perf/original-direct-dart_dart2js-DeltaBlue.html,kate,firefox,DeltaBlue,dart_dart2js,original,countdown,NaN,NaN,2117,0,Infinity,0
perf/lazy-wrapper-scala-DeltaBlue.html,alfred,chrome,DeltaBlue,scala,lazy,reservoir,100,NaN,85999,803,107.10,1264.31
perf/original-wrapper-scala-DeltaBlue.html,kate,chrome,DeltaBlue,scala,original,countdown,NaN,NaN,6847,0,Infinity,0
perf/lazy-direct-scala-DeltaBlue.html,alfred,firefox,DeltaBlue,scala,lazy,reservoir,100,NaN,209278,2223,94.14,5468.10
perf/original-direct-scala-DeltaBlue.html,kate,firefox,DeltaBlue,scala,original,countdown,NaN,NaN,12827,0,Infinity,0
perf/lazy-wrapper-dart_dart2js-FluidMotion.html,alfred,chrome,FluidMotion,dart_dart2js,lazy,reservoir,100,NaN,4387,50,87.74,8113.02
perf/original-wrapper-dart_dart2js-FluidMotion.html,kate,chrome,FluidMotion,dart_dart2js,original,countdown,NaN,NaN,2316,0,Infinity,0
perf/lazy-direct-dart_dart2js-FluidMotion.html,alfred,firefox,FluidMotion,dart_dart2js,lazy,reservoir,100,NaN,6488,69,94.03,5423.21
perf/original-direct-dart_dart2js-FluidMotion.html,alfred,firefox,FluidMotion,dart_dart2js,original,countdown,NaN,NaN,2239,0,Infinity,0
perf/lazy-wrapper-dart_dart2js-Richards.html,alfred,chrome,Richards,dart_dart2js,lazy,reservoir,100,NaN,2301,23,100.04,1036.09
perf/original-wrapper-dart_dart2js-Richards.html,alfred,chrome,Richards,dart_dart2js,original,countdown,NaN,NaN,2113,0,Infinity,0
perf/lazy-direct-dart_dart2js-Richards.html,alfred,firefox,Richards,dart_dart2js,lazy,reservoir,100,NaN,2327,33,70.52,1706.20
perf/original-direct-dart_dart2js-Richards.html,alfred,firefox,Richards,dart_dart2js,original,countdown,NaN,NaN,2111,0,Infinity,0
perf/lazy-wrapper-scala-Richards.html,alfred,chrome,Richards,scala,lazy,reservoir,100,NaN,25443,205,124.11,1333.95
perf/original-wrapper-scala-Richards.html,alfred,chrome,Richards,scala,original,countdown,NaN,NaN,2938,0,Infinity,0
perf/lazy-direct-scala-Richards.html,alfred,firefox,Richards,scala,lazy,reservoir,100,NaN,48230,527,91.52,3252.94
perf/original-direct-scala-Richards.html,alfred,firefox,Richards,scala,original,countdown,NaN,NaN,4961,0,Infinity,0
perf/lazy-wrapper-scala-SHA512.html,alfred,chrome,SHA512,scala,lazy,reservoir,100,NaN,156942,1554,100.99,390.11
perf/original-wrapper-scala-SHA512.html,kate,chrome,SHA512,scala,original,countdown,NaN,NaN,5178,0,Infinity,0
perf/lazy-direct-scala-SHA512.html,kate,firefox,SHA512,scala,lazy,reservoir,100,NaN,103351,955,108.22,8016.41
perf/original-direct-scala-SHA512.html,alfred,firefox,SHA512,scala,original,countdown,NaN,NaN,6341,0,Infinity,0
perf/lazy-wrapper-scala-Sudoku.html,alfred,chrome,Sudoku,scala,lazy,reservoir,100,NaN,130697,1405,93.02,809.48
perf/original-wrapper-scala-Sudoku.html,alfred,chrome,Sudoku,scala,original,countdown,NaN,NaN,11337,0,Infinity,0
perf/lazy-direct-scala-Sudoku.html,kate,firefox,Sudoku,scala,lazy,reservoir,100,NaN,284973,2941,96.90,7672.91
perf/original-direct-scala-Sudoku.html,alfred,firefox,Sudoku,scala,original,countdown,NaN,NaN,13427,0,Infinity,0
perf/lazy-wrapper-dart_dart2js-Tracer.html,alfred,chrome,Tracer,dart_dart2js,lazy,reservoir,100,NaN,2393,30,79.77,1405.12
perf/original-wrapper-dart_dart2js-Tracer.html,alfred,chrome,Tracer,dart_dart2js,original,countdown,NaN,NaN,2119,0,Infinity,0
perf/lazy-direct-dart_dart2js-Tracer.html,alfred,firefox,Tracer,dart_dart2js,lazy,reservoir,100,NaN,2486,34,73.12,1080.77
perf/original-direct-dart_dart2js-Tracer.html,alfred,firefox,Tracer,dart_dart2js,original,countdown,NaN,NaN,2115,0,Infinity,0
perf/lazy-wrapper-racket_racketscript-ack.html,kate,chrome,ack,racket_racketscript,lazy,reservoir,100,NaN,69544,485,143.39,4737.77
perf/original-wrapper-racket_racketscript-ack.html,kate,chrome,ack,racket_racketscript,original,countdown,NaN,NaN,2682,0,Infinity,0
perf/original-direct-racket_racketscript-ack.html,alfred,firefox,ack,racket_racketscript,original,countdown,NaN,NaN,11062,0,Infinity,0
perf/lazy-wrapper-ocaml-almabench.html,alfred,chrome,almabench,ocaml,lazy,reservoir,100,NaN,66790,667,100.13,337.48
perf/original-wrapper-ocaml-almabench.html,alfred,chrome,almabench,ocaml,original,countdown,NaN,NaN,4892,0,Infinity,0
perf/lazy-direct-ocaml-almabench.html,alfred,firefox,almabench,ocaml,lazy,reservoir,100,NaN,41551,446,93.16,3126.09
perf/original-direct-ocaml-almabench.html,alfred,firefox,almabench,ocaml,original,countdown,NaN,NaN,5255,0,Infinity,0
perf/lazy-wrapper-python_pyjs-b.html,alfred,chrome,b,python_pyjs,lazy,reservoir,100,NaN,3759,29,129.62,5056.58
perf/original-wrapper-python_pyjs-b.html,alfred,chrome,b,python_pyjs,original,countdown,NaN,NaN,1233,0,Infinity,0
perf/lazy-direct-python_pyjs-b.html,alfred,firefox,b,python_pyjs,lazy,reservoir,100,NaN,6584,69,95.42,1744.65
perf/original-direct-python_pyjs-b.html,kate,firefox,b,python_pyjs,original,countdown,NaN,NaN,1352,0,Infinity,0
perf/lazy-wrapper-ocaml-bdd.html,alfred,chrome,bdd,ocaml,lazy,reservoir,100,NaN,32778,358,91.56,2671.48
perf/original-wrapper-ocaml-bdd.html,kate,chrome,bdd,ocaml,original,countdown,NaN,NaN,3824,0,Infinity,0
perf/lazy-direct-ocaml-bdd.html,alfred,firefox,bdd,ocaml,lazy,reservoir,100,NaN,53242,496,107.34,1812.72
perf/original-direct-ocaml-bdd.html,alfred,firefox,bdd,ocaml,original,countdown,NaN,NaN,7934,0,Infinity,0
perf/lazy-wrapper-python_pyjs-binary_trees.html,alfred,chrome,binary_trees,python_pyjs,lazy,reservoir,100,NaN,5120,72,71.11,1957.27
perf/original-wrapper-python_pyjs-binary_trees.html,kate,chrome,binary_trees,python_pyjs,original,countdown,NaN,NaN,10650,0,Infinity,0
